"序号","代码","名称","最新价","涨跌幅","成交额","今开","市盈率(静)","总市值","流通市值","5日涨跌幅","10日涨跌幅","20日涨跌幅","60日涨跌幅","120日涨跌幅","250日涨跌幅","年初至今涨跌幅","所属行业","昨收","最高","最低"
"3038","CCS","Century Communities","47.410","-0.38%","27795168","47.590","3.276","1578122067.72","1398408109.78","-12.09%","-15.37%","-21.58%","-34.37%","-25.18%","-26.02%","-41.85%","住宅建设","47.590","49.460","46.980"
"3039","SCHL","学乐集团","39.410","-0.38%","6731555","39.480","亏损","1356481756.35","1261454157.39","-3.60%","-1.79%","-5.90%","-6.77%","13.40%","25.20%","-1.01%","出版","39.560","39.840","39.330"
"3040","FMX","FEMSA","78.660","-0.38%","21530507","78.530","20.241","28146327839.82","25957800000","-5.23%","-2.77%","-0.15%","-4.05%","-5.81%","0.10%","1.22%","饮料 - 啤酒","78.960","78.860","77.190"
"3041","UEPS","Net 1 U.E.P.S. Technologies","5.250","-0.38%","421875","5.140","亏损","302857233","108508496.25","-9.33%","-1.13%","10.29%","0.19%","-0.19%","-7.89%","-1.32%","软件-基础设施","5.270","5.430","5.020"
"3042","GCP","GCP应用技术","31.500","-0.38%","10522987","31.500","108.620","2330535501","1507671900","-0.13%","0.25%","0.41%","-1.41%","40.31%","24.46%","-0.51%","特种化学品","31.620","31.580","31.480"
"3043","MMC","威达信","172.570","-0.38%","496815571","173.350","28.151","86762264596.53","86438141724.26","0.83%","4.22%","15.72%","4.41%","7.35%","39.47%","-0.07%","保险经纪","173.230","174.330","171.990"
"3044","VOX","领航电信服务ETF","117.970","-0.38%","15883922","118.320","-","3692461000","3692461000","-2.46%","-2.15%","5.67%","-11.94%","-17.25%","-11.97%","-12.86%","-","118.420","119.020","117.365"
"3045","CBRE","世邦魏理仕","86.440","-0.38%","136449021","87.090","15.977","28582909505","28329206981.28","-5.77%","-4.21%","-1.29%","-18.82%","-15.30%","6.69%","-20.34%","房地产服务","86.770","87.680","86.070"
"3046","BIB","ProShares Ultra纳斯达克生物科","65.180","-0.38%","2010527","65.310","-","130360000","130360000","0.90%","8.60%","21.29%","-9.22%","-24.91%","-22.72%","-19.65%","-","65.430","66.621","64.766"
"3047","SUSL","ISHARES TRUST ESG MSCI USA LEADERS ETF","78.070","-0.38%","5739375","78.150","-","3708325000","3708325000","-1.71%","-1.11%","6.92%","-5.45%","-0.95%","9.94%","-7.17%","-","78.370","78.640","77.830"
"3048","CFFN","Capitol Federal Financial","10.390","-0.38%","5139205","10.450","18.553","1442623280.76","1337688821.19","-4.77%","-6.90%","-6.31%","-9.42%","-8.63%","-14.13%","-7.58%","银行-区域","10.430","10.460","10.345"
"3049","HAE","美国血液技术","59.820","-0.38%","45390702","59.710","38.593","3057495612.9","3039441338.7","-6.31%","0.69%","11.13%","14.82%","-10.81%","-48.83%","12.78%","医疗器械及用品","60.050","60.640","59.400"
"3050","ALGN","艾利科技","420.560","-0.38%","216015225","418.980","43.401","33142328369.92","30622158317.52","-5.79%","-2.30%","4.96%","-22.04%","-29.33%","-29.31%","-36.01%","医疗设备","422.180","426.630","411.425"
"3051","ICMB","Investcorp Credit Management BDC","5.200","-0.38%","72757","5.175","亏损","74802197.6","37086925.2","-2.80%","0.19%","0.78%","-0.58%","0.91%","2.09%","8.05%","资产管理","5.220","5.220","5.150"
"3052","GTY","Getty Realty Corp.","28.450","-0.39%","7027696","28.470","20.766","1329191624.6","1237137126.05","-2.67%","1.50%","3.21%","-7.66%","-6.50%","0.11%","-10.05%","-","28.560","28.620","28.250"
"3053","EWM","马来西亚ETF-iShares MSCI","25.760","-0.39%","26350327","25.950","-","314272000","314272000","-0.69%","-0.77%","2.83%","1.38%","-0.84%","0.02%","2.92%","-","25.860","25.950","25.720"
"3054","OTIS","奥的斯","77.240","-0.39%","163081829","77.260","26.726","32809154856.6","32809154856.6","1.26%","0.00%","6.69%","-10.90%","-6.75%","11.00%","-11.02%","专业工业机械","77.540","78.200","77.110"
"3055","CNM","Core & Main","23.170","-0.39%","7433492","23.100","23.380","5697979004.48","1192848065.29","-7.17%","-2.77%","11.34%","-9.14%","-5.70%","15.85%","-23.63%","产业布局","23.260","23.750","23.025"
"3056","AGO","Assured Guaranty","59.070","-0.39%","16306877","59.350","11.294","3877747379.22","3700053064.29","-9.25%","-8.73%","2.89%","8.26%","12.49%","33.18%","18.16%","保险-专业","59.300","59.875","59.000"
"3057","JJU","iPath DJ-UBS Aluminum Subindex Total Return ETN","70.805","-0.39%","297067","70.120","-","28321840","28321840","-2.10%","-6.85%","-3.14%","14.59%","6.13%","43.63%","20.10%","-","71.080","71.000","70.120"
"3058","SBCF","Seacoast Bank","33.330","-0.39%","9037184","33.500","15.288","2040935019.42","1895390841.96","-2.94%","-7.42%","-4.25%","-11.26%","-5.61%","-7.03%","-5.47%","银行-区域","33.460","35.960","32.751"
"3059","SPYX","SPDR S&P 500 Fossil Fuel Reserves Free ETF","109.620","-0.39%","1938509","110.110","-","1381212000","1381212000","-1.36%","-1.22%","7.03%","-5.51%","-0.39%","8.79%","-6.63%","-","110.050","110.372","109.350"
"3060","BFIT","Global X Health & Wellness Thematic ETF","23.395","-0.39%","97996","23.250","-","28074480","28074480","-2.46%","-1.08%","3.75%","-14.55%","-18.37%","-14.88%","-16.62%","-","23.487","23.472","23.172"
"3061","FM","iShares安硕MSCI前驱100 ETF","32.970","-0.39%","2644022","33.040","-","474768000","474768000","0.21%","0.40%","1.82%","-6.34%","-6.96%","9.79%","-4.46%","-","33.100","33.140","32.930"
"3062","QQXT","First Trust Nasdaq-100 Ex-Technology Sector Index Fund","82.418","-0.39%","373164","82.200","-","131868000","131868000","-0.22%","1.86%","9.02%","-4.37%","-5.17%","0.31%","-6.74%","-","82.743","82.585","82.188"
"3063","DPST","Direxion每日三倍做多区域银行股ETF","35.500","-0.39%","32011181","36.230","-","323050000","323050000","-13.88%","-26.41%","-20.41%","-45.03%","-29.66%","-25.81%","-28.44%","-","35.640","36.860","34.950"
"3064","PAYX","沛齐","139.290","-0.39%","335405420","139.010","45.970","50286112113.81","44904617891.61","0.30%","8.22%","15.51%","9.23%","17.29%","47.43%","2.65%","人员配置和就业服务","139.840","140.900","138.406"
"3065","FUSN","Fusion Pharmaceuticals","7.600","-0.39%","35147","7.510","亏损","329316648.8","172854392.4","-3.25%","0.26%","4.11%","29.69%","4.68%","-17.12%","82.25%","生物技术","7.630","7.600","7.470"
"3066","PCYG","Park City","5.050","-0.39%","235892","5.190","28.055","96484360.7","64270324.85","-3.99%","-5.08%","-15.13%","-19.84%","-10.46%","-8.01%","-12.93%","软件 - 应用","5.070","5.250","5.000"
"3067","SNPE","DBX ETF TRUST XTRACKERS S&P 500 ESG ETF","40.400","-0.39%","5287788","40.470","-","917080000","917080000","-1.51%","-1.49%","6.64%","-4.34%","2.32%","13.16%","-5.01%","-","40.560","40.680","40.328"
"3068","DOG","道指ETF-ProShares做空","32.650","-0.40%","34289852","32.790","-","251405000","251405000","0.21%","0.31%","-5.42%","3.06%","-0.91%","-7.03%","3.09%","-","32.780","32.890","32.480"
"3069","TPC","Tutor Perini","10.050","-0.40%","3477447","10.070","5.614","513511845.3","405129439.35","-6.42%","-2.52%","-4.92%","-16.87%","-22.39%","-42.77%","-18.76%","工程建设","10.090","10.320","10.030"
"3070","LGIH","LGI Homes","90.280","-0.40%","31061970","90.790","5.233","2146420361.44","1894680630.2","-8.74%","-12.09%","-24.07%","-33.82%","-35.80%","-44.63%","-41.56%","住宅建设","90.640","94.520","89.310"
"3071","DLHC","DLH Holdings","17.560","-0.40%","467069","17.670","23.413","224204113.28","122362276.84","-8.49%","-5.03%","9.41%","-15.58%","17.07%","65.66%","-15.25%","专业商业服务","17.630","17.790","17.210"
"3072","MNRO","Monro","44.990","-0.40%","22347059","45.300","44.544","1509236339.6","1497221445.17","0.63%","1.97%","0.11%","-19.81%","-21.03%","-34.50%","-22.33%","汽车零件","45.170","46.050","44.630"
"3073","IGHG","ProShares投资等级利率套期ETF","72.490","-0.40%","4048927","72.580","-","739398000","739398000","-0.28%","0.34%","4.04%","-2.01%","-2.94%","-2.81%","-1.84%","-","72.780","72.630","72.330"
"3074","ENZL","iShares安硕MSCI新西兰ETF","54.730","-0.40%","240303","54.530","-","131352000","131352000","-1.07%","-1.65%","1.58%","-5.90%","-11.16%","-12.38%","-7.05%","-","54.950","54.800","54.480"
"3075","DCO","杜科蒙","52.080","-0.40%","1453007","52.350","4.708","623520925.44","561443284.08","-2.31%","-2.69%","2.82%","14.21%","8.57%","-16.66%","11.35%","航天军工","52.290","52.830","52.050"
"3076","ALB","美国雅宝","211.000","-0.40%","155440465","212.660","199.056","24710715134","24517468041","-6.19%","-3.02%","14.44%","-12.29%","-10.61%","39.03%","-9.55%","特种化学品","211.850","214.690","206.195"
"3077","KBWY","Invesco KBW溢价收益股票REIT ETF","24.740","-0.40%","2120456","24.830","-","319146000","319146000","-4.28%","-1.00%","1.01%","-2.04%","4.29%","15.42%","-2.42%","-","24.840","24.900","24.630"
"3078","VCIT","美国中期公司债-Vanguard","83.910","-0.40%","554808714","83.850","-","45118407000","45118407000","-2.10%","-1.13%","-2.86%","-7.69%","-9.53%","-8.36%","-9.01%","-","84.250","84.026","83.724"
"3079","LLNW","Limelight Networks","4.920","-0.40%","4186487","4.900","亏损","664712073.6","630988602.72","-5.20%","1.03%","1.23%","39.77%","84.27%","38.59%","43.44%","软件-基础设施","4.940","5.050","4.862"
"3080","LUXA","Lux Health Tech Acquisition Corp","9.860","-0.40%","554071","9.880","15.650","425212500","296558598.82","0.00%","0.18%","0.31%","0.41%","0.31%","-4.36%","0.61%","空壳公司","9.900","9.880","9.840"
"3081","SPHY","SPDR SERIES TRUST Portfolio High Yield Bond ETF","24.580","-0.41%","4406024","24.680","-","673492000","673492000","-2.03%","-0.71%","-0.23%","-5.75%","-5.39%","-2.80%","-6.32%","-","24.680","24.720","24.580"
"3082","LX","乐信","2.450","-0.41%","3652469","2.460","1.223","448161448","205007689.6","-9.59%","-13.12%","11.87%","-34.67%","-56.01%","-73.37%","-36.53%","信贷服务","2.460","2.500","2.370"
"3083","CSGS","CSG国际","63.570","-0.41%","15419849","63.870","28.128","2051569118.43","1993039456.59","-2.03%","2.33%","0.19%","11.03%","28.97%","39.12%","10.78%","软件-基础设施","63.830","64.510","63.490"
"3084","GOVT","iShares安硕核心美国国债ETF","24.430","-0.41%","223832449","24.440","-","16221520000","16221520000","-1.57%","-1.03%","-3.72%","-6.03%","-7.09%","-6.15%","-8.18%","-","24.530","24.479","24.390"
"3085","POR","波特兰通用电气","56.030","-0.41%","20616614","56.440","20.599","5018795977.13","4988326414.89","0.54%","2.60%","4.40%","7.54%","19.12%","17.21%","6.73%","公用事业-受管制的电力","56.260","56.650","55.960"
"3086","HLIO","Helios Technologies","75.190","-0.41%","9148520","74.920","23.350","2438000861.84","2409305575.81","-4.41%","-1.77%","6.47%","-19.30%","-13.29%","8.43%","-28.36%","专业工业机械","75.500","76.950","74.895"
"3087","NU","Nu Holdings","7.280","-0.41%","56702582","7.270","亏损","33761319177.04","2256553047.84","-9.68%","-8.43%","11.31%","-19.11%","-19.11%","-19.11%","-22.39%","银行-综合性","7.310","7.475","6.980"
"3088","QUAL","iShares安硕MSCI美国质量因","133.050","-0.41%","128835027","133.580","-","22897905000","22897905000","-1.31%","-0.69%","6.95%","-5.48%","-2.90%","7.17%","-8.33%","-","133.600","134.180","132.770"
"3089","SKY","Skyline","50.640","-0.41%","28445803","50.760","33.986","2877725964.48","2611729894.8","-8.81%","-11.17%","-23.67%","-27.56%","-19.36%","10.40%","-35.88%","住宅建设","50.850","52.920","50.160"
"3090","JFIN","嘉银金科","2.410","-0.41%","52256","2.360","1.772","130200250","50184338.57","-12.36%","-15.14%","14.22%","3.43%","-36.24%","-63.21%","9.55%","互联网内容与信息","2.420","2.500","2.356"
"3091","BNL","Broadstone Net Lease","21.700","-0.41%","7476874","21.720","32.388","3550402295.3","3361193832.5","-1.72%","1.33%","3.58%","-8.50%","-14.85%","20.40%","-11.53%","-","21.790","21.820","21.460"
"3092","KD","Kyndryl","12.050","-0.41%","14987787","11.960","亏损","2705752500.8","2160771235.75","-9.13%","-6.15%","4.51%","-32.94%","-75.90%","-75.90%","-33.43%","信息技术处","12.100","12.235","11.850"
"3093","PETQ","PetIQ","24.010","-0.41%","3388066","24.010","亏损","706133811.88","645349999.84","-3.96%","4.57%","6.71%","15.60%","-3.54%","-34.22%","5.72%","药品制造商-专业和非专利","24.110","24.380","23.630"
"3094","CROX","卡骆驰","71.880","-0.42%","83121928","72.000","6.310","4399505465.64","4244312017.2","-5.08%","-7.89%","2.48%","-46.72%","-49.79%","-10.47%","-43.94%","鞋类及配件","72.180","73.540","69.970"
"3095","FTAI","Fortress Transportation and Infrastructure Investors","23.990","-0.42%","3739344","24.150","亏损","2379536817.04","2353566034.71","-8.30%","-4.08%","4.94%","-14.08%","-4.27%","-10.65%","-15.89%","租赁服务","24.090","24.770","23.824"
"3096","EWJ","日本ETF-iShares MSCI","59.430","-0.42%","288451160","59.300","-","9895095000","9895095000","-4.04%","-5.28%","1.52%","-12.59%","-12.36%","-12.79%","-11.25%","-","59.680","59.670","59.255"
"3097","XM","Qualtrics国际","26.200","-0.42%","23852120","26.070","亏损","15229541633","3410349200","-6.99%","-8.20%","-4.38%","-9.59%","-40.24%","-20.00%","-25.99%","软件 - 应用","26.310","26.690","25.760"
"3098","KEMQ","Kraneshares Emerging Markets Consumer Technology Index ETF","17.785","-0.42%","158508","17.770","-","55133500","55133500","-2.71%","-0.36%","12.92%","-24.25%","-37.22%","-46.10%","-24.74%","-","17.860","17.990","17.770"
"3099","ROL","Rollins","35.390","-0.42%","32296846","35.520","49.845","17428167752.04","8604563858.62","1.67%","4.67%","9.91%","4.83%","-6.38%","3.28%","3.79%","个人服务","35.540","35.750","35.325"
"3100","IBCP","独立银行","21.170","-0.42%","1117330","21.380","7.350","448728423.1","409711583.85","-4.55%","-8.75%","-9.57%","-15.59%","-0.76%","-7.59%","-10.50%","银行-区域","21.260","21.480","21.150"
"3101","ESGR","恩斯塔","258.510","-0.42%","10874944","260.550","11.907","4684262725.38","3989571904.5","-1.33%","-0.51%","-3.54%","-0.86%","9.05%","0.64%","4.41%","保险-综合性","259.610","261.500","258.440"
"3102","MC","Moelis & Co","44.720","-0.42%","27411609","44.770","8.374","2792989120.48","2699057130.64","-5.73%","-3.27%","-1.00%","-27.06%","-33.33%","-5.68%","-27.59%","资本市场","44.910","45.960","44.620"
"3103","FCOM","Fidelity MSCI Telecommunication Services Index ETF","44.670","-0.42%","1612934","44.750","-","705786000","705786000","-2.49%","-2.28%","5.58%","-11.95%","-17.20%","-12.02%","-12.90%","-","44.860","45.080","44.480"
"3104","UHAL","爱美可","546.970","-0.42%","41781709","549.630","17.559","10724871802.36","4882497621.65","-6.37%","-12.20%","-6.19%","-21.36%","-25.56%","-11.06%","-24.68%","租赁服务","549.300","556.540","544.090"
"3105","IBB","生物科技指数ETF-iShares","133.340","-0.43%","280610756","133.400","-","8933780000","8933780000","0.21%","4.04%","10.62%","-5.97%","-14.27%","-11.71%","-12.55%","-","133.910","135.020","132.980"
"3106","STRL","Sterling Construction","25.620","-0.43%","2625809","25.860","11.916","774447688.14","704598165.6","-5.67%","-8.53%","-11.78%","-6.09%","12.62%","22.76%","-2.59%","工程建设","25.730","26.205","25.560"
"3107","GIB","CGI Inc","81.220","-0.43%","10823563","81.420","18.649","19765838735.96","15274950047.72","2.41%","0.97%","0.74%","-3.27%","-10.53%","-5.15%","-8.23%","信息技术处","81.570","81.900","80.750"
"3108","AIV","公寓投管","6.940","-0.43%","6866888","6.910","亏损","1058740520.74","965361890.78","-6.09%","-6.34%","-1.56%","-3.74%","-6.59%","11.94%","-10.10%","-","6.970","7.010","6.900"
"3109","AWI","阿姆斯特朗工业","92.250","-0.43%","31770039","93.240","24.149","4343510715.75","4330512045","-0.22%","2.89%","2.65%","-16.52%","-6.36%","-1.83%","-20.34%","建筑产品和设备","92.650","94.680","92.110"
"3110","BLND","Blend Labs","4.610","-0.43%","9156000","4.610","亏损","1071394578.13","690388192.47","-3.96%","-24.55%","-31.70%","-37.28%","-64.86%","-74.39%","-37.19%","软件 - 应用","4.630","4.710","4.560"
"3111","ANIP","ANI Pharmaceuticals","29.910","-0.43%","1354513","30.300","亏损","516607972.62","378428438.58","4.29%","6.94%","-17.63%","-30.57%","-20.81%","-11.25%","-35.09%","药品制造商-专业和非专利","30.040","30.300","29.810"
"3112","LYG","劳埃德","2.290","-0.43%","23131051","2.290","5.739","40660434568.07","38494724267.69","-4.03%","-7.78%","2.20%","-18.59%","-11.91%","2.04%","-7.42%","银行-区域","2.300","2.300","2.270"
"3113","WWE","世界摔角娱乐","61.490","-0.44%","29239376","61.750","29.004","4603466497.63","2640605837.87","-1.47%","0.70%","8.87%","20.54%","3.48%","10.32%","24.89%","娱乐","61.760","62.080","61.200"
"3114","VIV","巴西电信","11.350","-0.44%","18187847","11.330","17.042","19033249375.85","5044285357.8","-2.24%","1.61%","15.89%","34.65%","40.10%","53.43%","31.85%","电信业务","11.400","11.415","11.270"
"3115","CHEF","The Chefs' Warehouse","31.780","-0.44%","3461206","31.790","亏损","1215790330.58","1088226236.86","-4.48%","-3.08%","11.51%","-0.59%","-4.13%","-3.05%","-4.56%","食品分销商","31.920","32.170","31.550"
"3116","XLC","通讯服务精选行业指数ETF-SPDR","68.080","-0.44%","261283081","68.240","-","11982080000","11982080000","-1.75%","-1.59%","6.05%","-11.40%","-15.53%","-9.62%","-12.16%","-","68.380","68.670","67.710"
"3117","PACW","PacWest Bancorp","38.550","-0.44%","37763773","38.890","7.558","4527586476","4425846125.55","-9.44%","-15.22%","-12.07%","-23.40%","-19.05%","-1.18%","-14.23%","银行-区域","38.720","39.200","38.195"
"3118","UTHR","美国联合医疗","189.270","-0.44%","155366269","191.080","18.814","8542152945.54","7488873723.42","2.50%","8.25%","9.40%","-8.21%","2.69%","-6.66%","-12.41%","生物技术","190.110","191.830","188.910"
"3119","QIPT","Quipt Home Medical","4.515","-0.44%","133370","4.510","亏损","150593310","144537801.03","5.24%","4.76%","-3.53%","-23.08%","-22.95%","-38.49%","-19.52%","医疗设备","4.535","4.550","4.411"
"3120","LVS","金沙集团","35.950","-0.44%","140994858","35.820","亏损","27465527714.7","11936835735.15","-9.03%","-8.29%","-1.29%","-7.70%","-10.21%","-41.36%","-4.49%","度假村和赌场","36.110","36.330","35.230"
"3121","SCHZ","Schwab美国综合债券ETF","49.380","-0.44%","45481788","49.480","-","7974870000","7974870000","-1.89%","-1.15%","-3.26%","-6.56%","-7.73%","-6.93%","-7.88%","-","49.600","49.500","49.305"
"3122","IVOG","Vanguard S&P Mid-Cap 400 Growth Index Fund","186.290","-0.44%","1043395","187.160","-","782418000","782418000","-3.65%","-3.57%","2.24%","-8.21%","-8.76%","-6.23%","-11.90%","-","187.123","188.512","186.290"
"3123","IFGL","iShares安硕国际发达地区房地产ETF","26.810","-0.45%","311339","26.720","-","225204000","225204000","-2.79%","-1.18%","2.81%","-4.40%","-6.45%","-3.45%","-5.34%","-","26.930","26.896","26.720"
